"ID","Date_Number","Q3Ahead_Error","lag2_Q3Ahead_Error"
484,72,0.72,-0.806666667
484,73,0.863333333,-0.25
484,74,1.066666667,0.293333333
484,75,0.816666667,0.72
484,76,-0.783333333,0.863333333
484,77,NA,1.066666667
484,90,0.086666667,-0.663333333
484,91,1.036666667,-0.423333333
484,100,0.233333333,1.153333333
484,101,-0.163333333000001,1.156666667
484,102,-0.546666666999999,0.543333333
484,103,-1.51,0.233333333
484,104,-2.856666667,-0.163333333000001
484,105,-3.483333333,-0.546666666999999
484,106,-2.756666667,-1.51
484,107,-2.603333333,-2.856666667
484,108,-2.986666667,-3.483333333
484,109,-3.126666667,-2.756666667
484,110,-0.543333333,-2.603333333
484,111,-0.693333333,-2.986666667
484,112,-0.643333333,-3.126666667
484,117,-0.403333333,-0.243333333
484,118,-0.326666667,-0.263333333
484,119,-0.536666667,-0.323333333
484,120,-0.483333333,-0.403333333
484,121,-0.413333333,-0.326666667
484,126,-0.106666667,-0.013333333
484,127,-0.036666667,-0.013333333
484,128,-0.063333333,-0.07
484,129,-0.086666667,-0.106666667
484,134,0.01,-0.106666667
484,139,0.06,0.036666667
484,140,0.22,0.056666667
484,141,0.54,0.196666667
484,142,0.676666667,0.06
484,143,0.406666667,0.22
484,144,0.51,0.54
484,145,0.67,0.676666667
484,146,0.59,0.406666667
484,147,0.516666667,0.51
484,148,0.166666667,0.67
484,149,-0.15,0.59
484,150,-0.52,0.516666667
485,59,0.126666667,-1.32
485,60,0.56,-0.73
485,61,-0.453333333,0.596666667
485,62,0.296666667,0.126666667
485,63,0.0899999999999999,0.56
485,64,-1.196666667,-0.453333333
485,65,-0.773333333,0.296666667
485,66,-0.926666667,0.0899999999999999
485,67,-0.246666667,-1.196666667
485,68,-1.593333333,-0.773333333
485,80,-2.03,-2.44
485,81,-1.286666667,-1.58
485,82,0.643333333,-2.593333333
485,83,0.583333333,-2.03
485,84,-1.593333333,-1.286666667
485,89,0.076666667,-0.07
485,90,0.436666667,-0.083333333
485,91,0.806666667,-0.333333333
488,59,0.276666667,-0.470000000000001
488,60,-0.54,0.0199999999999996
488,61,-0.653333333,-0.00333333299999961
488,62,-0.153333333,0.276666667
488,63,0.0899999999999999,-0.54
488,64,-0.546666666999999,-0.653333333
488,65,-0.523333333,-0.153333333
488,66,-0.776666667,0.0899999999999999
488,67,-0.946666667000001,-0.546666666999999
497,79,-2.893333333,-1.783333333
497,80,-2.07,-2.28
497,87,-0.643333333,NA
497,93,0.363333333,0.486666667
497,94,0.697,0.106666667
497,95,0.425666667,0.424666667
497,100,0.0116333329999998,0.337333333
497,101,0.024666667,0.136666667
497,102,-0.312266666999999,0.640333333
497,103,-1.3429,0.0116333329999998
497,104,-2.469166667,0.024666667
497,105,-2.712533333,-0.312266666999999
498,73,1.063333333,0.95
498,74,1.066666667,0.693333333
498,75,0.316666667,1.12
498,76,-1.233333333,1.063333333
498,77,-1.89,1.066666667
498,78,-2.88,0.316666667
498,79,-2.493333333,-1.233333333
498,80,-1.53,-1.89
498,81,-1.636666667,-2.88
498,82,-0.506666667,-2.493333333
498,83,-1.066666667,-1.53
498,95,NA,NA
498,115,-0.363333333,-0.243333333
498,116,-0.623333333,-0.103333333
498,117,-0.103333333,-0.043333333
498,118,-0.126666667,-0.363333333
498,119,-0.186666667,-0.623333333
498,120,NA,-0.103333333
498,121,-0.013333333,-0.126666667
498,122,0.053333333,-0.186666667
499,75,-0.233333333,0.619999999999999
499,80,-2.48,-2.54
499,81,-1.366666667,-3.33
499,82,-0.956666667,-2.693333333
499,83,-0.666666667,-2.48
500,76,-1.813333333,0.213333333
500,77,NA,0.286666667
500,78,-3.13,0.0366666669999995
500,79,-2.943333333,-1.813333333
500,80,-2.31,NA
500,81,-1.536666667,-3.13
500,86,-0.69,-1.226666667
500,87,-0.533333333,-1.343333333
500,88,-0.763333333,-1.25
502,79,-2.793333333,-1.183333333
502,80,-1.98,-2.54
502,81,-1.686666667,-2.83
504,75,NA,1.02
504,80,NA,NA
504,81,NA,NA
504,82,NA,NA
504,87,NA,NA
504,88,NA,NA
504,89,NA,NA
504,90,NA,NA
504,91,NA,NA
504,92,NA,NA
504,93,-0.486666667,NA
504,94,-0.44,NA
504,95,0.0266666670000002,NA
504,96,0.343333333,-0.486666667
504,97,0.653333333,-0.44
504,98,0.356666667,0.0266666670000002
504,99,NA,0.343333333
504,100,NA,0.653333333
504,101,NA,0.356666667
504,102,-1.039366667,NA
504,103,-1.4527,NA
504,108,-1.356666667,-3.193333333
504,109,-1.396666667,-1.576666667
504,110,-0.413333333,-2.273333333
504,111,-0.178333333,-1.356666667
504,112,-0.103333333,-1.396666667
504,113,-0.043333333,-0.413333333
504,114,-0.108333333,-0.178333333
504,115,0.076666667,-0.103333333
504,116,-0.033333333,-0.043333333
504,117,-0.258333333,-0.108333333
504,118,-0.261666667,0.076666667
504,119,-0.201666667,-0.033333333
504,120,-0.098333333,-0.258333333
504,121,-0.008333333,-0.261666667
504,122,0.083333333,-0.201666667
504,123,0.066666667,-0.098333333
504,124,0.016666667,-0.008333333
504,125,-0.04,0.083333333
504,126,-0.066666667,0.066666667
504,127,0.013333333,0.016666667
504,128,-0.023333333,-0.04
504,129,-0.006666667,-0.066666667
504,130,0.006666667,0.013333333
504,131,-0.046666667,-0.023333333
504,132,-0.023333333,-0.006666667
504,133,-0.02,0.006666667
504,134,0.02,-0.046666667
504,135,0.083333333,-0.023333333
504,136,-0.368333333,-0.02
504,137,-0.299533333,0.02
504,138,-0.479833333,0.083333333
504,139,-0.6162,-0.368333333
504,140,-0.4162,-0.299533333
504,141,-0.3469,-0.479833333
504,142,-0.0252333330000001,-0.6162
504,143,-0.344533333,-0.4162
504,144,-0.04,-0.3469
504,145,0.24,-0.0252333330000001
504,146,-0.02,-0.344533333
504,147,-0.0733333330000003,-0.04
504,148,-0.343333333,0.24
504,149,-0.63,-0.02
504,150,-1.335,-0.0733333330000003
506,75,0.466666667,1.12
506,76,-1.383333333,0.713333333
506,77,-2.74,1.076666667
506,78,-2.83,0.466666667
506,79,-2.593333333,-1.383333333
506,80,-1.65,-2.74
506,89,0.076666667,-0.95
506,90,0.476666667,-1.253333333
506,91,0.606666667,-0.513333333
506,92,0.696666667,0.076666667
506,93,0.403333333,0.476666667
506,94,0.59,0.606666667
506,95,0.486666667,0.696666667
506,96,0.443333333,0.403333333
506,97,0.363333333,0.59
506,98,0.303666667,0.486666667
506,99,0.323333333,0.443333333
506,100,-0.0266666669999998,0.363333333
506,101,-0.443333333,0.303666667
506,102,-0.196666667,0.323333333
506,129,-0.056666667,-0.076666667
506,130,-0.043333333,-0.018866667
506,131,-0.039766667,-0.047833333
506,132,-0.049833333,-0.056666667
506,133,-0.1271,-0.043333333
506,134,-0.5355,-0.039766667
506,135,-0.618666667,-0.049833333
506,136,-0.466733333,-0.1271
506,137,NA,-0.5355
506,138,-0.654933333,-0.618666667
506,139,-0.3024,-0.466733333
506,140,-0.3887,NA
506,141,0.1491,-0.654933333
506,142,0.317666667,-0.3024
506,143,0.0128666669999999,-0.3887
507,75,0.316666667,0.619999999999999
507,76,-1.683333333,0.713333333
507,77,-2.14,0.916666667
507,82,-0.956666667,-3.693333333
507,83,-1.066666667,-3.35
507,84,-1.813333333,-2.086666667
507,85,-2.16,-0.956666667
507,86,-1.82,-1.066666667
507,87,-0.883333333,-1.813333333
507,88,-0.683333333,-2.16
507,89,-0.923333333,-1.82
507,90,0.236666667,-0.883333333
507,91,0.306666667,-0.683333333
507,92,0.323666667,-0.923333333
507,93,-0.0596666670000001,0.236666667
507,94,0.177,0.306666667
507,95,0.169666667,0.323666667
507,102,-0.646666667,0.153333333
507,103,-1.6933,0.00333333299999961
507,104,-3.006666667,-0.0631333330000006
507,105,-3.523333333,-0.646666667
507,106,-2.356666667,-1.6933
507,107,-2.103333333,-3.006666667
507,108,-1.476666667,-3.523333333
507,117,-0.153333333,-0.135033333
507,118,-0.156666667,-0.213333333
507,119,-0.189966667,-0.706633333
507,120,-0.350033333,-0.153333333
507,121,-0.013333333,-0.156666667
507,122,-0.046666667,-0.189966667
507,123,0.006666667,-0.350033333
507,124,-0.00333333299999999,-0.013333333
507,125,-0.06,-0.046666667
507,126,-0.066666667,0.006666667
507,127,-0.036666667,-0.00333333299999999
507,128,-0.033333333,-0.06
507,129,-0.033666667,-0.066666667
507,130,-0.033333333,-0.036666667
507,131,-0.076666667,-0.033333333
507,136,-0.163333333,-0.18
507,141,0.015,-0.383333333
507,142,0.036666667,-0.0817000000000001
508,75,0.616666667,0.6
508,76,-1.683333333,0.533333333
508,77,-2.24,0.696666667
508,78,NA,0.616666667
508,79,-3.163333333,-1.683333333
508,80,NA,-2.24
508,81,-1.896666667,NA
508,82,-0.856666667,-3.163333333
508,83,-1.346666667,NA
508,84,-2.423333333,-1.896666667
508,85,-1.62,-0.856666667
508,86,-0.73,-1.346666667
508,95,-0.0773333329999999,0.349666667
508,96,0.894333333,0.576333333
508,97,0.684333333,0.508
508,98,0.350666667,-0.0773333329999999
508,99,-0.435666667,0.894333333
508,100,0.149133333,0.684333333
508,106,-2.557566667,-1.2063
508,107,-1.858933333,-2.618466667
508,108,-2.175266667,-2.805533333
508,125,-0.05,-0.106766667
508,133,-0.08,-0.127633333
508,140,-0.1859,-0.743333333
508,141,0.1609,-0.455033333
508,142,0.257966667,-0.6672
508,143,0.265366667,-0.1859
508,144,0.16,0.1609
508,145,0.1864,0.257966667
508,146,0.409,0.265366667
508,147,0.145666667,0.16
508,148,0.160966667,0.1864
508,149,-0.3747,0.409
508,150,-0.8748,0.145666667
510,75,0.216666667,0.52
510,76,-1.183333333,0.913333333
510,77,-1.34,1.016666667
510,95,0.126666667,-0.463333333
510,96,0.793333333,-0.136666667
510,97,0.703333333,-0.04
510,98,1.106666667,0.126666667
510,99,0.503333333,0.793333333
510,100,0.233333333,0.703333333
510,101,0.0366666669999995,1.106666667
510,102,0.00333333300000049,0.503333333
510,103,-0.61,0.233333333
510,104,-2.206666667,0.0366666669999995
510,105,-2.373333333,0.00333333300000049
510,106,-2.306666667,-0.61
510,107,-2.203333333,-2.206666667
510,108,-1.586666667,-2.373333333
510,109,-1.826666667,-2.306666667
510,110,-1.343333333,-2.203333333
510,111,-0.643333333,-1.586666667
510,112,-0.293333333,-1.826666667
510,113,-0.353333333,-1.343333333
510,114,-0.643333333,-0.643333333
510,115,-0.623333333,-0.293333333
510,116,-1.573333333,-0.353333333
510,123,-0.073333333,-1.233333333
510,124,NA,-1.163333333
510,125,-0.06,-0.076666667
510,126,-0.166666667,-0.073333333
510,127,-0.076666667,NA
510,128,-0.053333333,-0.06
510,129,-0.146666667,-0.166666667
510,130,-0.133333333,-0.076666667
510,131,-0.176666667,-0.053333333
510,132,-0.223333333,-0.146666667
510,133,-0.73,-0.133333333
510,134,-0.96,-0.176666667
510,135,-1.126666667,-0.223333333
510,136,-0.713333333,-0.73
510,137,-0.993333333,-0.96
510,138,-0.453333333,-1.126666667
510,139,-0.15,-0.713333333
510,140,-0.41,-0.993333333
510,141,-0.01,-0.453333333
510,142,-0.163333333,-0.15
510,143,-0.0933333330000001,-0.41
510,144,0.16,-0.01
510,145,0.0900000000000001,-0.163333333
510,146,0.24,-0.0933333330000001
510,147,0.436666667,0.16
510,148,0.186666667,0.0900000000000001
510,149,-0.1,0.24
510,150,-0.52,0.436666667
512,77,-1.74,1.216666667
512,78,-2.83,0.816666667
512,79,-2.593333333,-0.983333333
512,80,-1.88,-1.74
512,81,-2.286666667,-2.83
512,82,-0.656666667,-2.593333333
512,83,-2.066666667,-1.88
512,84,-1.793333333,-2.286666667
512,85,-0.86,-0.656666667
512,86,-1.07,-2.066666667
512,87,-0.633333333,-1.793333333
512,88,-0.383333333,-0.86
512,89,-0.323333333,-1.07
512,90,0.286666667,-0.633333333
512,91,0.906666667,-0.383333333
512,92,0.536666667,-0.323333333
512,93,1.013333333,0.286666667
512,98,-0.493333333000001,0.076666667
512,99,-0.596666667,0.593333333
512,100,-0.116666667,0.203333333
512,101,-0.463333333,-0.493333333000001
512,102,-0.896666667,-0.596666667
512,103,-1.81,-0.116666667
512,104,-3.166666667,-0.463333333
512,105,-3.373333333,-0.896666667
512,106,-2.716666667,-1.81
512,107,-1.503333333,-3.166666667
512,108,-1.636666667,-3.373333333
512,109,-1.856666667,-2.716666667
512,110,-0.873333333,-1.503333333
512,111,-0.363333333,-1.636666667
512,112,-0.643333333,-1.856666667
512,113,-1.013333333,-0.873333333
512,129,-0.056666667,-0.136666667
512,130,-0.073333333,-0.166666667
512,131,-0.126666667,-0.053333333
512,132,-0.073333333,-0.056666667
512,133,-0.11,-0.073333333
512,134,-0.12,-0.126666667
512,135,0.093333333,-0.073333333
512,136,0.036666667,-0.11
512,137,0.00666666700000001,-0.12
512,144,0.49,0.64
512,145,0.61,0.536666667
512,146,0.57,0.586666667
516,82,-0.706666667,-2.593333333
516,83,-1.266666667,-1.38
516,84,-2.443333333,-1.886666667
516,85,-1.36,-0.706666667
516,86,-1.42,-1.266666667
516,87,-0.933333333,-2.443333333
516,88,-0.123333333,-1.36
516,96,0.293333333000001,-0.186666667
516,97,0.253333333,-0.19
516,98,0.306666667,-0.123333333
516,99,-0.0716666669999997,0.293333333000001
516,100,0.158333333,0.253333333
516,101,-0.488333333,0.306666667
516,102,-0.371666667,-0.0716666669999997
516,103,-1.36,0.158333333
516,104,-2.856666667,-0.488333333
516,105,-3.394933333,-0.371666667
516,106,-2.306666667,-1.36
516,107,-1.453333333,-2.856666667
516,108,-1.786666667,-3.394933333
516,109,-1.376666667,-2.306666667
516,110,-0.143333333,-1.453333333
516,111,-0.043333333,-1.786666667
516,112,-0.043333333,-1.376666667
516,113,-0.053333333,-0.143333333
516,114,0.056666667,-0.043333333
516,115,-0.063333333,-0.043333333
516,116,-0.173333333,-0.053333333
516,121,-0.113333333,-0.176666667
518,83,-0.786666667,-1.63
518,84,-1.543333333,-1.986666667
518,85,-0.64,-0.186666667
518,86,-0.47,-0.786666667
518,91,0.436666667,-0.763333333
518,92,0.715666667,0.056666667
518,93,0.435333333,0.306666667
518,94,0.384,0.436666667
518,95,0.268666667,0.715666667
518,96,0.442333333,0.435333333
518,97,0.363333333,0.384
518,98,0.110666666999999,0.268666667
518,99,0.300333333,0.442333333
518,100,0.102333333,0.363333333
518,101,-0.0983333330000002,0.110666666999999
518,106,-2.404866667,-0.9815
518,107,-1.971333333,-2.374466667
518,112,-0.213933333,-2.426666667
518,113,-0.286033333,-1.203133333
518,114,-0.314233333,-0.704433333
518,115,-1.028833333,-0.213933333
518,116,-1.210933333,-0.286033333
518,117,-0.536933333,-0.314233333
518,118,-0.340866667,-1.028833333
518,119,-0.422066667,-1.210933333
518,120,-0.451533333,-0.536933333
518,121,0.034566667,-0.340866667
518,122,-0.058266667,-0.422066667
518,123,0.079566667,-0.451533333
518,124,0.059166667,0.034566667
518,125,0.0212,-0.058266667
518,126,-0.000666667000000003,0.079566667
518,127,0.016233333,0.059166667
518,128,-0.025733333,0.0212
518,129,-0.016666667,-0.000666667000000003
518,130,-0.027633333,0.016233333
518,135,-0.440366667,-0.044233333
518,136,-0.353733333,-0.1106
518,137,-0.747933333,-0.1641
518,138,-0.278033333,-0.440366667
518,139,-0.11,-0.353733333
518,140,-0.01,-0.747933333
518,141,0.319,-0.278033333
518,142,0.223766667,-0.11
518,143,0.456666667,-0.01
518,144,0.4172,0.319
518,145,0.3473,0.223766667
518,146,0.4105,0.456666667
518,147,0.540066667,0.4172
518,148,0.340466667,0.3473
518,149,0.0498999999999996,0.4105
518,150,-0.5886,0.540066667
519,85,-1.38,-1.006666667
519,86,NA,-1.916666667
519,87,-1.053333333,-2.173333333
519,88,-1.733333333,-1.38
519,89,-0.503333333,NA
519,90,-0.533333333,-1.053333333
519,91,0.226666667,-1.733333333
519,92,0.416666667,-0.503333333
519,93,0.373333333,-0.533333333
519,99,0.493333333,0.531333333
519,100,0.303333333,0.342333333
519,101,-0.283333333,0.304666666999999
519,106,-2.646666667,-1.55
519,107,-1.663333333,-2.696666667
519,108,-1.898966667,-3.213333333
519,109,-2.226666667,-2.646666667
519,110,-0.893333333,-1.663333333
520,86,-1.17,-1.746666667
520,87,-1.203333333,-2.113333333
520,88,-1.533333333,-2.26
520,89,-0.323333333,-1.17
520,94,0.36,0.806666667
520,95,-0.0733333329999999,0.436666667
520,103,-1.51,-0.116666667
520,104,-2.856666667,-0.263333333
520,109,-2.026666667,-2.406666667
520,110,-1.343333333,-2.203333333
520,111,-1.193333333,-1.886666667
520,112,-0.393333333,-2.026666667
520,113,-0.603333333,-1.343333333
520,114,-0.343333333,-1.193333333
520,115,-0.563333333,-0.393333333
520,116,-0.873333333,-0.603333333
520,117,-0.303333333,-0.343333333
520,118,-0.196666667,-0.563333333
520,119,-0.236666667,-0.873333333
520,120,-0.283333333,-0.303333333
520,121,-0.113333333,-0.196666667
520,122,-0.096666667,-0.236666667
520,123,-0.013333333,-0.283333333
520,124,-0.063333333,-0.113333333
520,125,-0.15,-0.096666667
520,126,-0.166666667,-0.013333333
520,127,-0.086666667,-0.063333333
520,128,-0.153333333,-0.15
520,129,-0.166666667,-0.166666667
520,130,-0.173333333,-0.086666667
520,131,-0.076666667,-0.153333333
520,132,-0.073333333,-0.166666667
520,133,NA,-0.173333333
520,134,-0.16,-0.076666667
520,135,-0.476666667,-0.073333333
520,136,-0.463333333,NA
520,137,-0.743333333,-0.16
520,138,-0.153333333,-0.476666667
520,139,-0.47,-0.463333333
520,140,-0.16,-0.743333333
520,141,0.14,-0.153333333
521,86,-0.47,NA
521,87,NA,-2.043333333
521,88,NA,-0.76
521,93,0.213333333,0.536666667
521,94,NA,1.006666667
521,95,0.326666667,0.886666667
521,96,0.243333333,0.213333333
521,97,0.603333333,NA
521,98,NA,0.326666667
521,99,0.253333333,0.243333333
521,100,-0.266666667,0.603333333
521,101,-0.813333333,NA
521,102,-0.996666667,0.253333333
521,103,-1.71,-0.266666667
521,104,-3.099966667,-0.813333333
521,105,-3.323333333,-0.996666667
521,106,-2.206666667,-1.71
521,107,-2.103333333,-3.099966667
521,108,-1.186666667,-3.323333333
521,109,-1.293366667,-2.206666667
524,92,0.256666667,-0.323333333
524,93,-0.436666667,-0.813333333
524,94,0.39,-0.793333333
524,95,0.526666667,0.256666667
524,96,0.653333333,-0.436666667
524,97,0.403333333,0.39
524,102,-0.502066666999999,0.540333333
524,103,-1.4487,0.153333333
524,104,-2.456666667,0.0182666669999998
524,105,-2.703333333,-0.502066666999999
524,106,-2.812266667,-1.4487
524,107,-1.933333333,-2.456666667
524,108,-1.442866667,-2.703333333
524,113,-0.043333333,-0.357733333
524,114,-0.283333333,-0.143333333
524,115,-0.503333333,-0.083333333
524,116,-0.703333333,-0.043333333
524,121,-0.363333333,-0.956666667
524,122,0.00333333299999999,-0.946666667
524,123,-0.00333333299999999,-0.853333333
524,124,-0.023333333,-0.363333333
524,125,-0.06,0.00333333299999999
524,126,-0.076666667,-0.00333333299999999
524,127,-0.040466667,-0.023333333
524,128,-0.043333333,-0.06
524,129,-0.046666667,-0.076666667
524,130,-0.063333333,-0.040466667
524,131,-0.086666667,-0.043333333
524,132,-0.113333333,-0.046666667
524,133,-0.28,-0.063333333
524,134,-0.22,-0.086666667
524,135,-0.991066667,-0.113333333
526,95,0.448666667,0.762666667
526,96,0.422333333,0.760333333
526,97,0.726333333,0.917
526,98,0.672666667,0.448666667
526,99,0.670333333,0.422333333
526,100,0.578333333,0.726333333
526,101,-0.00833333300000039,0.672666667
526,102,-0.191366667,0.670333333
526,103,-1.359,0.578333333
526,104,-2.703666667,-0.00833333300000039
526,105,-3.123033333,-0.191366667
526,106,-1.962666667,-1.359
526,107,-1.917333333,-2.703666667
526,108,-0.977666667,-3.123033333
526,109,-0.932666667,-1.962666667
526,128,-0.107333333,-0.11
527,96,0.343333333,-0.416666667
527,97,0.253333333,0.46
527,98,0.306666667,0.126666667
527,99,0.403333333,0.343333333
527,100,-0.266666667,0.253333333
527,101,-0.0633333330000001,0.306666667
527,102,-0.346666667,0.403333333
527,103,-1.51,-0.266666667
527,104,-2.356666667,-0.0633333330000001
527,105,-3.323333333,-0.346666667
527,106,-2.006666667,-1.51
527,107,-1.253333333,-2.356666667
527,115,-0.813333333,-0.093333333
527,116,-1.143333333,-0.083333333
527,117,-0.103333333,-0.343333333
527,118,-0.126666667,-0.813333333
527,119,-0.126666667,-1.143333333
527,120,-0.483333333,-0.103333333
527,121,0.036666667,-0.126666667
527,122,0.043333333,-0.126666667
527,123,0.056666667,-0.483333333
527,124,0.006666667,0.036666667
527,125,-0.04,0.043333333
527,126,-0.066666667,0.056666667
527,127,-0.016666667,0.006666667
527,128,-0.033333333,-0.04
527,136,-0.313333333,-0.38
527,137,-0.643333333,-0.29
527,144,0.31,0.31
527,145,0.44,0.236666667
527,146,0.39,0.00666666699999996
528,98,NA,NA
528,99,NA,NA
528,100,NA,NA
528,101,NA,NA
528,102,NA,NA
528,103,NA,NA
528,104,NA,NA
528,105,NA,NA
528,106,NA,NA
528,107,NA,NA
528,108,NA,NA
528,109,NA,NA
528,110,NA,NA
528,111,NA,NA
528,112,-0.348333333,NA
528,113,-0.803333333,NA
528,114,-0.891033333,NA
528,115,-0.833333333,-0.348333333
528,116,-1.253333333,-0.803333333
528,117,-0.503333333,-0.891033333
528,118,-0.176666667,-0.833333333
528,119,-0.296666667,-1.253333333
532,99,0.203333333,0.0933333330000004
532,100,-0.016666667,0.203333333
532,101,-1.263333333,0.506666666999999
532,102,-1.196666667,0.203333333
532,103,-1.91,-0.016666667
532,104,-3.256666667,-1.263333333
532,105,-3.673333333,-1.196666667
532,106,-2.206666667,-1.91
532,107,-2.403333333,-3.256666667
532,108,-2.086666667,-3.673333333
532,109,-2.326666667,-2.206666667
532,110,-1.093333333,-2.403333333
532,111,-0.143333333,-2.086666667
532,117,-0.153333333,-0.843333333
532,118,-0.176666667,-0.863333333
532,119,-0.186666667,-0.073333333
532,120,-0.233333333,-0.153333333
532,121,-0.213333333,-0.176666667
532,122,0.00333333299999999,-0.186666667
532,123,-0.013333333,-0.233333333
532,124,-0.013333333,-0.213333333
532,125,-0.05,0.00333333299999999
532,126,-0.066666667,-0.013333333
532,127,-0.036666667,-0.013333333
532,128,-0.053333333,-0.05
532,129,-0.066666667,-0.066666667
532,130,-0.073333333,-0.036666667
532,131,-0.076666667,-0.053333333
532,132,-0.073333333,-0.066666667
532,133,-0.08,-0.073333333
532,145,0.54,0.436666667
532,146,0.64,NA
532,147,0.416666667,0.26
532,148,0.186666667,0.54
532,149,-0.4,0.64
532,150,-1.02,0.416666667
533,99,0.653333333,0.893333333
533,139,0.08,-0.513333333
533,140,-0.03,-0.593333333
535,99,-0.476666667,-0.116666667
535,100,-0.416666667,-0.236666667000001
535,101,-0.573333333,-0.183333333
535,102,-0.796666666999999,-0.476666667
535,103,-1.91,-0.416666667
535,104,-3.406666667,-0.573333333
535,105,-3.973333333,-0.796666666999999
535,106,-2.906666667,-1.91
535,107,-1.403333333,-3.406666667
535,108,-1.686666667,-3.973333333
535,109,-2.126666667,-2.906666667
535,110,-0.743333333,-1.403333333
535,111,-0.393333333,-1.686666667
535,112,-0.493333333,-2.126666667
535,113,-0.603333333,-0.743333333
535,118,-0.176666667,-2.613333333
535,119,-0.586666667,-0.673333333
535,120,-1.633333333,-0.303333333
535,125,-0.1,0.063333333
535,133,-0.28,-0.063333333
535,134,-0.69,-0.076666667
535,139,-1.07,-0.673333333
535,140,-0.39,-1.143333333
535,141,-0.11,-1.133333333
535,142,-0.213333333,-1.07
535,143,-0.293333333,-0.39
535,144,-0.14,-0.11
535,145,0.15,-0.213333333
535,146,0.12,-0.293333333
535,147,0.106666667,-0.14
535,148,-0.133333333,0.15
535,149,-0.5,0.12
535,150,-1.01,0.106666667
539,99,-0.096666667,-0.306666667
539,100,-0.516666667,-0.196666667000001
539,101,-0.763333333,-0.0933333330000004
539,102,-1.396666667,-0.096666667
539,103,-2.31,-0.516666667
539,104,-3.356666667,-0.763333333
540,104,-3.416666667,-1.123333333
540,105,-3.413333333,-1.186666667
540,106,-2.416666667,-1.99
540,107,-1.923333333,-3.416666667
540,108,-2.006666667,-3.413333333
540,109,-2.356666667,-2.416666667
540,110,-1.773333333,-1.923333333
540,111,-0.343333333,-2.006666667
540,112,-0.403333333,-2.356666667
540,113,-0.413333333,-1.773333333
540,114,-0.443333333,-0.343333333
540,115,-0.373333333,-0.403333333
540,116,-0.503333333,-0.413333333
540,117,-0.333333333,-0.443333333
540,118,-0.206666667,-0.373333333
540,119,-0.236666667,-0.503333333
540,120,-0.313333333,-0.333333333
540,121,-0.343333333,-0.206666667
540,122,-0.216666667,-0.236666667
540,123,-0.013333333,-0.313333333
540,124,-0.063333333,-0.343333333
540,125,-0.1,-0.216666667
540,126,-0.186666667,-0.013333333
540,127,-0.106666667,-0.063333333
540,128,-0.113333333,-0.1
540,129,-0.076666667,-0.186666667
540,130,-0.103333333,-0.106666667
541,99,NA,0.643333333
541,100,NA,0.703333333
541,101,-0.0133333330000003,0.406666667
541,102,NA,NA
541,103,-1.46,NA
541,104,-3.206666667,-0.0133333330000003
541,105,-3.723333333,NA
542,99,0.369333333,NA
542,100,-0.296666667,0.603333333
542,105,-3.886933333,-1.263566667
542,106,-2.912466667,-2.08
542,107,-2.203333333,-3.456666667
542,108,-1.984666667,-3.886933333
542,109,-2.689466667,-2.912466667
542,110,NA,-2.203333333
542,111,-0.243333333,-1.984666667
542,112,-0.093333333,-2.689466667
542,121,-0.113333333,-0.126666667
542,122,0.00333333299999999,-0.136666667
542,123,0.076666667,-0.133333333
542,124,-0.013333333,-0.113333333
542,125,-0.05,0.00333333299999999
542,126,-0.066666667,0.076666667
542,127,-0.036666667,-0.013333333
542,128,-0.053333333,-0.05
542,129,-0.066666667,-0.066666667
542,130,-0.073333333,-0.036666667
542,131,-0.076666667,-0.053333333
542,132,-0.073333333,-0.066666667
542,133,NA,-0.073333333
542,134,NA,-0.076666667
542,135,NA,-0.073333333
542,136,NA,NA
542,137,NA,NA
542,138,NA,NA
542,139,NA,NA
542,140,NA,NA
542,141,NA,NA
543,99,NA,0.533333333
543,100,0.222533333,0.475333333
543,101,-0.225833333000001,0.346666667
543,102,-0.659166667,NA
543,103,-1.5539,0.222533333
543,104,-2.891366667,-0.225833333000001
543,105,-3.144033333,-0.659166667
543,106,-2.657666667,-1.5539
543,107,-1.990233333,-2.891366667
543,108,-1.531366667,-3.144033333
543,109,-2.435566667,-2.657666667
543,110,-0.540533333,-1.990233333
543,111,-0.317233333,-1.531366667
543,112,-0.098733333,-2.435566667
543,113,-0.113733333,-0.540533333
544,99,0.00333333299999961,0.393333333
544,100,-0.116666667,0.353333333
544,101,-0.463333333,0.346666667
544,102,-0.646666667,0.00333333299999961
544,103,-1.58,-0.116666667
544,104,-2.916666667,-0.463333333
544,105,-3.323333333,-0.646666667
544,106,-2.586666667,-1.58
546,100,-0.366666667,0.353333333
546,101,-0.863333333,-0.293333333000001
546,102,-1.196666667,-0.446666667
546,103,-2.16,-0.366666667
546,104,-2.856666667,-0.863333333
546,105,-3.373333333,-1.196666667
546,106,-2.606666667,-2.16
546,107,-1.903333333,-2.856666667
546,108,-1.386666667,-3.373333333
546,109,-2.226666667,-2.606666667
546,110,-0.943333333,-1.903333333
546,111,-0.343333333,-1.386666667
546,112,-0.493333333,-2.226666667
546,117,-0.103333333,-0.843333333
546,118,-0.126666667,-0.813333333
546,123,0.036666667,-0.933333333
546,124,-0.013333333,-0.013333333
546,125,-0.05,0.053333333
546,126,-0.066666667,0.036666667
546,127,-0.036666667,-0.013333333
546,128,-0.053333333,-0.05
546,129,-0.066666667,-0.066666667
